1480609803,1544.44
1480624201,1546.77
1480638602,1538.44
1480653003,1515.59
1480667402,1500.61
1480681802,1506.77
1480696203,1466.13
1480710601,1475.2
1480725003,1496.26
1480739403,1512.03
1480753803,1513.08
1480768203,1475.62
1480782603,1489.18
1480797003,1500.53
1480811403,1497.97
1480825804,1491.35
1480840203,1494.04
1480854602,1471.77
1480869004,1462.12
1480883403,1471.02
1480897802,1444.63
1480912203,1450.46
1480926602,1432.36
1480941004,1412.17
1480955403,1413.15
1480956587,1406.11
1480956797,1406.11
1480956909,1406.6
1480956961,1406.6
1480969801,1395.55
1480984202,1369.74
1480998602,1354.34
1481013003,1360.15
1481027403,1323.92
1481037662,1382.4
1481037841,1382.4
1481039056,1382.65
1481041804,1398.85
1481056203,1416.17
1481070603,1448.1
1481085003,1449.7
1481099403,1435.95
1481113803,1467.73
1481128203,1475.42
1481142602,1524.45
1481157004,1533.72
1481171402,1557.72
1481185801,1567.35
1481200202,1564.31
1481214602,1557.33
1481229003,1550.55
1481243403,1522.13
1481257802,1538.24
1481272204,1547.5
1481286603,1562.24
1481301004,1566.9
1481315404,1581.33
1481329803,1555.76
1481344203,1555.5
1481358603,1545.48
1481373003,1539.82
1481387403,1532.88
1481401802,1517.93
1481416203,1512.24
1481430602,1525.61
1481445003,1524.24
1481459403,1521.95
1481473803,1527.53
1481488203,1528.26
1481502602,1524.43
1481517003,1531.34
1481531402,1533.12
1481545802,1534.35
1481560203,1543.94
1481574602,1560.91
1481589002,1556.04
1481603403,1552.42
1481617801,1546.56
1481632204,1541.34
1481646603,1537.74
1481661002,1551.3
1481675404,1548.43
1481689802,1551.05
1481704203,1551.23
1481718603,1546.44
1481733003,1541.8
1481747403,1549.95
1481761803,1535.66
1481776204,1538.28
1481790603,1533.77
1481805003,1513.26
1481819402,1527.08
1481833802,1512.17
1481848202,1510.96
1481862602,1518.45
1481877001,1520.03
1481891402,1524.75
1481905804,1522.48
1481920201,1525.08
1481934603,1522.53
1481949003,1505.12
1481963403,1494.99
1481977803,1486.48
1481992202,1480.61
1482006603,1489.88
1482021003,1513.95
1482035402,1512.81
1482049801,1504.18
1482064201,1516.87
1482078604,1524.34
1482093003,1529.58
1482107402,1529.85
1482121801,1528.71
1482136202,1526.88
1482150603,1521.83
1482165004,1522.25
1482179402,1518.32
1482193802,1514.22
1482208202,1509.72
1482222603,1515.65
1482237003,1518.29
1482251403,1517.93
1482265802,1508.61
1482280202,1507.96
1482294602,1506.52
1482309003,1509.9
1482323403,1506.2
1482337801,1526.51
1482352202,1515.69
1482366603,1525.81
1482381004,1503.9
1482395402,1507.84
1482409803,1494.41
1482424203,1521.92
1482438601,1511.26
1482453002,1497.61
1482467402,1527.41
1482481804,1514.62
1482496203,1486.67
1482510602,1503.22
1482525002,1508.6
1482539403,1524.37
1482553803,1515.92
1482568201,1521.12
1482582603,1521.2
1482597003,1528.88
1482611403,1529.68
1482625801,1523.35
1482640202,1509.23
1482654603,1520.35
1482669002,1515.21
1482683403,1503.97
1482697802,1510.4
1482712202,1500.79
1482726602,1524.7
1482741002,1523.16
1482755401,1519.66
1482769804,1521.82
1482784204,1524.77
1482798604,1526.69
1482813002,1532.35
1482827401,1527.67
1482841803,1531.04
1482856203,1536.88
1482870602,1540.64
1482885001,1559.52
1482899404,1565.42
1482913802,1562.55
1482928203,1573.56
1482942603,1581.74
1482957003,1603.57
1482971402,1621.33
1482985802,1661.02
1483000202,1661.77
1483014603,1681.01
1483029003,1704.9
1483043403,1718.58
1483057803,1712.48
1483072202,1730.85
1483086602,1740.64
1483101002,1689.16
1483115403,1696.22
1483129803,1710.12
1483144203,1712.23
1483158602,1682.87
1483173004,1677.05
1483187403,1682.65
1483201803,1689.05
1483216202,1686.51
1483230603,1709.86
1483245004,1733.88
1483259402,1733.09
1483273801,1720.08
1483288203,1729.98
1483302602,1710.32
1483317122,1711.01
1483331404,1714.93
1483345803,1721.45
1483360203,1730.96
1483374602,1757.38
1483389003,1777.29
1483403402,1771.8
1483417802,1793.87
1483432202,1799.16
1483446602,1810.19
1483461002,1896.39
1483475404,1919.04
1483489805,1899.28
1483504202,2008.35
1483518602,2015.77
1483533004,2081.09
1483547402,2076.6
1483561807,2120.32
1483576204,2180.22
1483590604,2214.2
1483605216,2182.63
1483633805,1971.52
1483648204,1927.86
1483662601,1986.36
1483677003,1951.16
1483691402,1977.45
1483705803,1840.84
1483720203,1897.68
1483734602,1890.17
1483749003,1889.46
1483763403,1776.54
1483777803,1778.81
1483792204,1846.79
1483806603,1843.33
1483821002,1840.03
1483835402,1836.41
1483849801,1874.64
1483864201,1854.45
1483878602,1865.37
1483893003,1867.3
1483907402,1878.35
1483921802,1899.31
1483936203,1874.96
1483950603,1875.02
1483965002,1905.39
1483979401,1902.71
1483993803,1892.49
1484008201,1902.29
1484022601,1910.63
1484037002,1907.48
1484051402,1933.95
1484065803,1931.42
1484080202,1960.47
1484094602,1950.82
1484109004,1960.77
1484123403,1950.59
1484137803,1772.92
1484152203,1790.05
1484166602,1765.51
1484181002,1737.71
1484195403,1746.0
1484209802,1711.25
1484224203,1734.26
1484238604,1784.95
1484253002,1829.5
1484267401,1798.61
1484281802,1760.96
1484296203,1779.7
1484310603,1774.18
1484325003,1796.57
1484339403,1791.61
1484353803,1803.9
1484368203,1794.49
1484382603,1796.01
1484397002,1802.72
1484411403,1796.08
1484425804,1797.73
1484440203,1802.47
1484454603,1811.73
1484469001,1812.65
1484483403,1820.57
1484497803,1803.96
1484512203,1813.62
1484526603,1811.02
1484541001,1803.02
1484555403,1803.55
1484569802,1796.15
1484584204,1805.49
1484598603,1809.63
1484613003,1801.75
1484627404,1821.17
1484641803,1844.23
1484656202,1837.58
1484670602,1866.02
1484685003,1921.64
1484699402,1910.63
1484713803,1889.65
1484728202,1891.2
1484742602,1904.58
1484757003,1889.85
1484771403,1860.03
1484785801,1889.49
1484800204,1880.63
1484814602,1883.45
1484829003,1881.8
1484843403,1896.32
1484857803,1923.52
1484872203,1915.57
1484886603,1906.43
1484901002,1931.38
1484915401,1915.69
1484929803,1935.19
1484944203,1935.15
1484958604,1937.59
1484973002,1950.54
1484987402,1940.64
1485001802,1948.81
1485016203,1970.54
1485030602,1978.39
1485045003,1974.07
1485059404,1980.63
1485073801,1983.96
1485088202,1957.29
1485102602,1957.75
1485117003,1959.74
1485131402,1960.09
1485145802,1951.74
1485160202,1962.98
1485174603,1964.07
1485189003,1954.3
1485203403,1958.2
1485217803,1941.66
1485232203,1959.22
1485246602,1949.1
1485261003,1933.8
1485275403,1928.66
1485289804,1929.4
1485304203,1912.39
1485318603,1917.97
1485333003,1913.32
1485347403,1904.61
1485361802,1908.42
1485376202,1910.49
1485390603,1913.44
1485405003,1920.17
1485419404,1920.96
1485433802,1945.71
1485448203,1949.58
1485462602,1935.57
1485477003,1948.99
1485491402,1934.91
1485505802,1944.61
1485520201,1928.83
1485534604,1921.34
1485549004,1926.59
1485563402,1930.91
1485577802,1934.07
1485592204,1940.19
1485606603,1937.15
1485621004,1935.52
1485635403,1940.92
1485649803,1946.48
1485664204,1947.42
1485678601,1943.07
1485693003,1945.04
1485707404,1937.82
1485721804,1936.11
1485736208,1949.41
1485750603,1955.27
1485765003,1952.04
1485779403,1951.79
1485793805,1960.72
1485808203,1971.51
1485822602,1974.83
1485837004,1969.03
1485851403,1978.79
1485865804,1980.14
1485880205,1988.13
1485894603,1997.75
1485909003,1993.43
1485923403,2001.5
1485937803,2000.93
1485952202,2007.67
1485966603,1989.77
1485981003,2004.07
1485995403,2006.37
1486009804,1995.03
1486024203,1999.45
1486038603,2007.46
1486053002,2014.04
1486067403,2020.36
1486081803,2027.03
1486096203,2028.33
1486110602,2034.09
1486125003,2010.51
1486139403,2036.26
1486153804,2050.69
1486168202,2077.79
1486182603,2090.85
1486197002,2083.24
1486211403,2084.83
1486225802,2100.89
1486240203,2094.1
1486254603,2098.0
1486269004,2095.93
1486283402,2084.96
1486297802,2076.75
1486312203,2076.21
1486326604,2079.88
1486341004,2076.24
1486355403,2086.15
1486369803,2090.21
1486384203,2084.45
1486398603,2089.32
1486413004,2090.64
1486427403,2094.88
1486441804,2103.73
1486456203,2125.84
1486470604,2121.47
1486485004,2114.16
1486499403,2109.18
1486513803,2118.6
1486528203,2152.86
1486542603,2100.46
1486557004,2130.08
1486571404,2101.61
1486585803,2114.53
1486600202,2114.65
1486614603,2135.02
1486629002,2115.41
1486643402,2107.12
1486657804,1989.01
1486672203,1981.55
1486686604,2016.11
1486701002,1998.86
1486715404,1965.78
1486729804,1992.42
1486744204,2001.63
1486758604,2031.38
1486773003,2029.34
1486787403,2051.42
1486801804,2057.67
1486816203,2050.03
1486830603,2047.0
1486845004,2055.53
1486859402,2052.64
1486873803,2054.72
1486888202,2050.79
1486902604,2055.0
1486917005,2050.74
1486931405,2051.66
1486945804,2060.4
1486960204,2054.16
1486974605,2048.5
1486989004,2039.3
1487003404,2032.35
1487017804,2036.96
1487032204,2041.43
1487046604,2088.75
1487061004,2130.46
1487075404,2148.79
1487089805,2178.67
1487104204,2201.1
1487118605,2229.48
1487133005,2216.05
1487147405,2236.48
1487161804,2229.71
1487176204,2216.81
1487190605,2230.63
1487205004,2239.65
1487219404,2216.64
1487233804,2225.37
1487248205,2234.53
1487262605,2232.29
1487277003,2230.07
1487291404,2225.02
1487305805,2227.34
1487320203,2237.59
1487334603,2587.19
1487349005,2228.32
1487363405,2221.32
1487377803,2227.07
1487392204,2231.08
1487406605,2229.71
1487421006,2212.57
1487435405,2203.48
1487449804,2214.49
1487464203,2223.38
1487478604,2230.92
1487493002,2226.74
1487507404,2216.78
1487521804,2232.07
1487536205,2228.22
1487550604,2222.63
1487565005,2230.76
1487579404,2204.77
1487593804,2218.11
1487608204,2215.83
1487622606,2212.61
1487637004,2158.21
1487651405,2177.18
1487665804,2170.98
1487680205,2188.38
1487694681,2187.9
1487709003,2187.51
1487723405,2195.33
1487737803,2192.56
1487752205,2194.24
1487766603,2196.01
1487781005,2192.17
1487795404,2193.45
1487809803,2196.23
1487824205,2203.93
1487838605,2222.35
1487853006,2234.23
1487867406,2235.59
1487881803,2252.31
1487896203,2277.1
1487910603,2272.88
1487925004,2241.95
1487939406,2248.94
1487953806,2277.56
1487968203,2253.48
1487982603,2240.23
1487997004,2244.08
1488011404,2246.49
1488025804,2273.07
1488040204,2275.88
1488054604,2301.1
1488069003,2278.63
1488083403,2275.85
1488097805,2300.67
1488112203,2311.81
1488126606,2329.17
1488141004,2355.75
1488155404,2393.33
1488169804,2405.52
1488184203,2396.14
1488198603,2388.5
1488213005,2408.36
1488227403,2429.86
1488241803,2477.59
1488256206,2495.21
1488270605,2510.82
1488285003,2504.89
1488299404,2493.21
1488313804,2557.42
1488328205,2557.37
1488342603,2569.07
1488357003,2583.69
1488371406,2590.42
1488385804,2593.01
1488400204,2662.25
1488414603,2764.72
1488429004,2800.06
1488443403,2795.77
1488457804,2933.63
1488472204,3027.39
1488486607,2954.57
1488501002,2986.81
1488515405,3080.05
1488529804,3128.6
1488544206,3157.66
1488558605,3027.1
1488573005,3107.3
1488587402,3091.15
1488601803,3135.45
1488616204,3114.88
1488630603,3090.73
1488645004,3051.77
1488659404,3036.91
1488673804,2953.26
1488688205,3018.66
1488702604,2958.01
1488717004,2973.28
1488731404,3058.47
1488745804,3047.35
1488760205,3078.37
1488774605,3079.74
1488789005,3105.05
1488803404,3102.89
1488817803,3128.5
1488832204,3136.9
1488846604,3120.07
1488861004,3109.21
1488875403,3095.41
1488889805,2983.4
1488904204,3063.39
1488918603,3057.36
1488933003,3025.89
1488947403,2941.29
1488961804,2963.96
1488976203,2937.75
1488990603,2878.86
1489005004,2855.24
1489019405,2744.71
1489033805,2800.89
1489048204,2881.8
1489062603,2862.34
1489077004,2935.13
1489091403,2912.7
1489105803,2951.67
1489120203,3001.55
1489134603,2976.06
1489149003,2955.87
1489163404,2972.01
1489177805,2987.09
1489192203,3061.71
1489206604,3054.21
1489221003,3113.91
1489235406,3175.07
1489249804,3310.14
1489264204,3356.13
1489278603,3458.91
1489293004,3481.54
1489307403,3555.12
1489321805,3592.85
1489336203,3537.24
1489350603,3665.9
1489365004,3776.31
1489379404,3922.59
1489393803,4057.98
1489408203,4258.97
1489422612,4403.77
1489437004,4306.15
1489451403,4262.42
1489465804,4244.97
1489480204,4294.24
1489494604,4360.36
1489509003,4247.19
1489523403,4285.77
1489537804,4355.72
1489552204,4344.27
1489566604,4388.69
1489581004,4478.04
1489595422,4649.91
1489609805,4865.05
1489624206,5138.5
1489638605,5627.35
1489653004,5694.42
1489667404,5674.6
1489681805,5544.49
1489696206,5821.41
1489710605,5994.77
1489725005,6340.16
1489768203,6123.03
1489782603,6218.92
1489797004,6090.06
1489811403,5924.22
1489825805,5593.55
1489840203,5702.68
1489854604,5479.09
1489869003,5363.65
1489883404,5275.15
1489897805,5565.46
1489912205,5548.27
1489926613,5540.42
1489941003,5632.09
1489955403,6087.64
1489969803,6108.46
1489984203,6048.37
1489998603,6124.79
1490013005,6278.51
1490027403,6263.29
1490041804,6061.82
1490056203,6002.76
1490070603,6030.71
1490085005,5970.43
1490099404,6013.26
1490113802,5964.59
1490128203,5923.61
1490142602,5924.99
1490157004,5951.82
1490171403,5884.2
1490185803,5799.35
1490200204,5693.33
1490214603,5832.44
1490229003,5976.61
1490243403,5864.73
1490257803,5826.71
1490272203,5888.1
1490286605,5852.28
1490301003,5910.05
1490315403,6119.32
1490329802,6092.58
1490344205,6137.76
1490358603,6384.27
1490373004,6590.27
1490387404,6611.82
1490401803,6853.08
1490416205,6764.95
1490430605,6739.98
1490445003,6597.98
1490459404,6620.82
1490473806,6815.17
1490488203,6654.66
1490502604,6632.22
1490517003,6722.84
1490531403,6736.69
1490545806,6570.67
1490560203,6571.45
1490574603,6731.86
1490589006,6786.57
1490603405,6712.48
1490617804,6610.16
1490632203,6579.81
1490646603,6575.46
1490661003,6503.38
1490675403,6488.18
1490689805,6447.28
1490704204,6416.83
1490718604,6582.07
1490733003,6596.94
1490747403,6597.99
1490761804,6687.53
1490776204,6772.55
1490790604,6689.73
1490805003,6776.56
1490819405,6848.23
1490833803,6831.91
1490848204,6884.72
1490862605,6860.81
1490877004,6935.9
1490891404,6949.65
1490920203,6995.91
1490934603,7029.12
1490949004,7095.64
1490963405,7093.5
1490977803,6907.59
1490992203,6916.67
1491006603,7104.27
1491021005,7097.85
1491035406,6994.06
1491049806,7023.71
1491064204,7267.28
1491078604,7317.98
1491093005,7266.82
1491107403,7259.94
1491121804,7395.19
1491136204,7853.66
1491150603,8015.28
1491165003,8013.41
1491179403,8174.88
1491193806,7719.78
1491208203,7783.15
1491222604,7819.2
1491237004,7795.33
1491251403,7324.54
1491265803,6986.73
1491280203,7106.61
1491294605,6996.75
1491309003,7111.72
1491323403,7195.72
1491337804,7327.08
1491352203,7371.56
1491366603,7552.68
1491381002,7631.55
1491395403,7541.06
1491409806,7590.25
1491424205,7507.37
1491438602,7444.77
1491453003,7272.33
1491467404,7352.83
1491481805,7223.23
1491496203,7254.9
1491510604,6951.33
1491525003,7005.44
1491539404,7110.16
1491553804,7026.37
1491568204,6992.69
1491582603,7066.26
1491597003,7024.2
1491611403,7246.36
1491625803,7143.58
1491640204,7185.41
1491654605,7355.25
1491669006,7384.89
1491683405,7383.59
1491697803,7248.47
1491712203,7246.71
1491726605,7267.32
1491741003,7167.02
1491755406,7014.2
1491769804,6999.27
1491784205,7076.26
1491798607,7072.07
1491813005,7037.32
1491827404,7021.21
1491841805,7034.5
1491856203,7091.57
1491870603,7097.62
1491885006,7200.07
1491899403,7169.82
1491928205,7081.73
1491942604,7037.28
1491957003,7028.27
1491971403,7065.73
1491985804,7096.23
1492000203,7154.47
1492014604,7258.65
1492029003,7479.1
1492043403,7587.08
1492057805,7729.47
1492072203,7719.14
1492086603,7739.32
1492101005,7900.91
1492115405,7949.85
1492129804,7899.53
1492144203,7754.26
1492158603,7694.57
1492173003,7703.23
1492187406,7605.28
1492201804,7618.94
1492216203,7625.24
1492230606,7646.08
1492245005,7744.06
1492259403,7794.23
1492273806,7727.86
1492288203,7844.54
1492302603,7866.3
1492317005,7894.44
1492331404,7861.61
1492345803,7816.48
1492360204,7869.32
1492374603,7837.91
1492389003,7822.62
1492403405,7791.02
1492417803,7791.57
1492432203,7842.05
1492446604,7856.48
1492461004,7877.23
1492475404,7824.35
1492489805,7864.55
1492504208,7862.01
1492533004,8014.17
1492547404,8013.86
1492561802,8067.34
1492576203,8059.98
1492590604,8109.28
1492605003,8090.91
1492619406,8063.19
1492633803,8016.15
1492648203,7757.75
1492662604,7759.92
1492677006,7822.67
1492705804,7682.9
1492720203,7817.91
1492734605,7849.47
1492749004,7892.97
1492763405,7820.99
1492777804,7807.04
1492792203,7959.46
1492806605,7914.17
1492821002,7898.89
1492835403,7922.3
1492849805,7966.0
1492864203,7954.25
1492878603,7967.12
1492890990,7867.57
1492891159,7863.45
1492891237,7867.52
1492893004,7881.26
1492907403,7986.13
1492921805,7993.93
1492936203,7998.95
1492950636,7906.43
1492965003,7982.12
1492979403,7973.26
1492993802,8074.62
1493008205,8114.22
1493022603,8135.33
1493037004,8196.47
1493051406,8198.97
1493065804,8293.3
1493080204,8346.7
1493094604,8374.73
1493109004,8382.35
1493123404,8399.98
1493137803,8358.16
1493152203,8328.76
1493166604,8394.98
1493181004,8421.51
1493195405,8505.28
1493209803,8629.04
1493224204,8706.69
1493238606,8810.84
1493253003,8838.46
1493267404,8822.82
1493281803,9163.39
1493296205,9372.5
1493310603,9378.14
1493325004,9495.02
1493339404,9839.52
1493353803,10177.78
1493368205,10395.25
1493382604,10114.92
1493397004,10647.5
1493411404,10555.7
1493425804,11166.53
1493440204,11198.04
1493454603,11306.86
1493469004,11324.28
1493483405,11536.66
1493497803,11513.39
1493512205,11511.09
1493526604,11562.85
1493541004,11546.67
1493555404,11675.78
1493569804,11860.76
1493584204,12351.08
1493598603,12738.31
1493613004,12963.89
1493627404,13001.05
1493641804,13000.47
1493656203,12582.65
1493670605,12224.96
1493685004,12573.43
1493699404,12508.16
1493713803,12513.61
1493728204,12102.62
1493742605,12385.33
1493757005,12505.69
1493771404,12362.16
1493785804,12392.17
1493800203,12508.89
1493814604,12639.57
1493829003,12920.55
1493843405,12999.22
1493857805,13214.76
1493872204,13624.67
1493886603,13989.51
1493901005,14539.03
1493915404,15168.76
1493929804,15224.39
1493944203,16036.89
1493958604,16945.02
1493973004,16932.04
1493987404,17575.43
1494001804,17165.52
1494016203,16274.84
1494030604,16642.34
1494045003,17063.65
1494059404,16263.52
1494073805,16698.49
1494088205,16586.41
1494102604,16849.55
1494117004,17280.93
1494131404,17233.4
1494145804,17626.06
1494160204,18551.21
1494174604,18680.87
1494189005,19544.5
1494203404,18837.43
1494217805,20468.73
1494232203,20493.88
1494246604,21592.08
1494261005,22100.51
1494275404,19102.31
1494289804,21874.83
1494304204,20161.33
1494318604,18235.19
1494333004,19818.99
1494347405,19982.91
1494361805,19793.25
1494376203,19532.4
1494405004,20230.67
1494419405,20273.36
1494433805,19653.96
1494448204,19632.86
1494462603,20332.16
1494477004,19571.21
1494491404,19776.84
1494505805,20145.59
1494520204,19803.22
1494534603,20414.6
1494549004,20175.5
1494563404,20618.55
1494577804,20840.92
1494592205,21222.96
1494606605,21264.75
1494621004,20447.04
1494635403,20864.35
1494649804,20790.29
1494664204,21484.17
1494678603,21287.51
1494693004,20841.44
1494707403,21365.92
1494721804,21570.77
1494736204,21859.53
1494750604,21848.73
1494765004,21737.23
1494779403,21386.47
1494793805,21694.99
1494808204,21809.18
1494822605,22445.66
1494837004,22376.66
1494851403,22908.58
1494865805,22842.97
1494880203,22608.82
1494894604,23637.0
1494909004,24615.93
1494923405,24482.82
1494937804,25374.71
1494966604,25284.96
1494981004,27233.34
1494995404,28664.99
1495009803,28734.03
1495024204,26798.96
1495038605,28005.14
1495053004,28222.62
1495067404,28650.42
1495081803,28041.21
1495096204,27805.78
1495110604,28477.07
1495125004,28392.83
1495139404,28583.67
1495153804,28803.46
1495168203,29329.05
1495182603,30059.35
1495197051,30147.37
1495211403,30445.94
1495225803,30829.42
1495240202,30764.81
1495254602,31092.95
1495269002,31145.23
1495283403,31923.84
1495297804,31822.12
1495312203,32568.16
1495326603,31682.83
1495341002,32349.28
1495355402,32706.65
1495369802,32988.07
1495384202,33261.37
1495398603,33716.13
1495413002,34683.61
1495427402,35790.51
1495441802,37071.49
1495456202,36964.03
1495470602,36267.35
1495485002,35949.16
1495499403,35406.38
1495513802,35571.78
1495528202,36046.76
1495542602,36177.79
1495557002,37618.19
1495571403,37332.65
1495585802,37904.39
1495600202,39507.74
1495614602,41378.38
1495629002,43134.29
1495643418,39170.43
1495657803,37190.79
1495672202,37478.71
1495686602,36311.1
1495701002,38312.57
1495715402,38386.5
1495729802,38402.03
1495744202,35617.66
1495758602,33470.09
1495773003,36168.26
1495787403,37323.64
1495801802,37540.43
1495816202,36196.93
1495830603,33255.67
1495845002,31554.92
1495859403,30371.68
